Customer ID,Product ID,Product Category,Purchase Amount,Purchase Date
C0298,P0040,Sports,208.17,2023-08-14
C0172,P0041,Toys,194.04,2023-08-15
C0275,P0042,Fashion,716.35,2023-08-15
C0448,P0043,Toys,683.56,2023-08-15
C0010,P0044,Toys,346.73,2023-08-15
C0249,P0045,Sports,627.59,2023-08-15
C0447,P0046,Home,137.49,2023-08-15
C0158,P0047,Sports,650.69,2023-08-15
C0486,P0048,Home,624.63,2023-08-15
C0438,P0049,Fashion,44.24,2023-08-15
C0461,P0050,Electronics,103.72,2023-08-15
C0122,P0001,Books,399.82,2023-08-15
C0186,P0002,Fashion,173.79,2023-08-15
C0194,P0003,Home,105.93,2023-08-15
C0394,P0004,Home,596.65,2023-08-15
C0130,P0005,Home,281.57,2023-08-15
C0129,P0006,Sports,326.22,2023-08-16
C0276,P0007,Sports,825.75,2023-08-16
C0001,P0008,Home,504.57,2023-08-16
C0435,P0009,Home,81.22,2023-08-16
C0126,P0010,Books,316.66,2023-08-16
C0170,P0011,Toys,694.1,2023-08-16
C0143,P0012,Electronics,283.3,2023-08-16
C0332,P0013,Books,740.73,2023-08-16
C0012,P0014,Toys,916.36,2023-08-16
C0315,P0015,Home,729.37,2023-08-16
C0195,P0016,Electronics,612.37,2023-08-16
C0201,P0017,Fashion,351.48,2023-08-16
C0188,P0018,Toys,31.74,2023-08-16
C0058,P0019,Books,999.0,2023-08-16
C0214,P0020,Toys,326.41,2023-08-16
C0059,P0021,Toys,432.97,2023-08-17
C0481,P0022,Books,859.8,2023-08-17
C0115,P0023,Electronics,561.75,2023-08-17
C0045,P0024,Home,753.0,2023-08-17
C0187,P0025,Fashion,192.54,2023-08-17
C0363,P0026,Fashion,495.04,2023-08-17
C0310,P0027,Books,439.61,2023-08-17
C0208,P0028,Electronics,525.44,2023-08-17
C0092,P0029,Toys,107.23,2023-08-17
C0261,P0030,Toys,396.95,2023-08-17
C0274,P0031,Home,397.59,2023-08-17
C0396,P0032,Electronics,309.49,2023-08-17
C0188,P0033,Toys,773.22,2023-08-17
C0062,P0034,Sports,441.39,2023-08-17
C0010,P0035,Home,941.39,2023-08-17
C0425,P0036,Electronics,241.57,2023-08-18
C0248,P0037,Toys,897.41,2023-08-18
C0280,P0038,Sports,831.71,2023-08-18
C0241,P0039,Toys,169.43,2023-08-18
C0490,P0040,Toys,196.15,2023-08-18
C0412,P0041,Fashion,625.72,2023-08-18
C0221,P0042,Toys,970.3,2023-08-18
C0215,P0043,Fashion,464.85,2023-08-18
C0026,P0044,Toys,385.24,2023-08-18
C0048,P0045,Fashion,188.1,2023-08-18
C0207,P0046,Home,684.69,2023-08-18
C0129,P0047,Home,656.55,2023-08-18
C0389,P0048,Fashion,514.15,2023-08-18
C0312,P0049,Sports,425.86,2023-08-18
C0301,P0050,Fashion,20.46,2023-08-18
C0219,P0001,Toys,609.42,2023-08-19
C0040,P0002,Sports,971.04,2023-08-19
C0084,P0003,Electronics,563.27,2023-08-19
C0455,P0004,Toys,942.02,2023-08-19
C0478,P0005,Electronics,167.25,2023-08-19
C0070,P0006,Books,231.41,2023-08-19
C0310,P0007,Books,949.01,2023-08-19
C0017,P0008,Electronics,617.03,2023-08-19
C0342,P0009,Books,770.28,2023-08-19
C0469,P0010,Books,545.54,2023-08-19
C0167,P0011,Electronics,934.89,2023-08-19
C0398,P0012,Electronics,486.34,2023-08-19
C0331,P0013,Books,559.9,2023-08-19
C0231,P0014,Electronics,725.2,2023-08-19
C0081,P0015,Home,703.33,2023-08-19
C0222,P0016,Home,616.82,2023-08-20
C0013,P0017,Books,925.77,2023-08-20
C0325,P0018,Toys,854.52,2023-08-20
C0221,P0019,Home,916.18,2023-08-20
C0322,P0020,Sports,889.63,2023-08-20
C0349,P0021,Home,798.87,2023-08-20
C0381,P0022,Toys,561.62,2023-08-20
C0057,P0023,Toys,65.91,2023-08-20
C0438,P0024,Home,982.67,2023-08-20
C0265,P0025,Toys,867.6,2023-08-20
C0014,P0026,Books,997.25,2023-08-20
C0311,P0027,Electronics,382.21,2023-08-20
C0460,P0028,Toys,52.83,2023-08-20
C0338,P0029,Fashion,487.16,2023-08-20
C0302,P0030,Toys,789.43,2023-08-20
C0107,P0031,Electronics,248.39,2023-08-21
C0331,P0032,Fashion,749.22,2023-08-21
C0229,P0033,Electronics,209.23,2023-08-21
C0199,P0034,Books,219.31,2023-08-21
C0154,P0035,Toys,219.41,2023-08-21
C0011,P0036,Sports,821.78,2023-08-21
C0084,P0037,Toys,774.0,2023-08-21
C0386,P0038,Fashion,493.12,2023-08-21
C0432,P0039,Books,210.7,2023-08-21
C0464,P0040,Home,31.54,2023-08-21
C0166,P0041,Sports,745.21,2023-08-21
C0361,P0042,Toys,18.15,2023-08-21
C0030,P0043,Toys,389.37,2023-08-21
C0233,P0044,Electronics,305.6,2023-08-21
C0249,P0045,Electronics,819.51,2023-08-21
C0389,P0046,Electronics,183.35,2023-08-22
C0418,P0047,Electronics,478.76,2023-08-22
C0167,P0048,Books,99.01,2023-08-22
C0048,P0049,Fashion,166.11,2023-08-22
C0112,P0050,Fashion,28.97,2023-08-22
C0377,P0001,Electronics,192.46,2023-08-22
C0168,P0002,Fashion,671.94,2023-08-22
C0122,P0003,Toys,195.29,2023-08-22
C0096,P0004,Home,490.73,2023-08-22
C0416,P0005,Home,682.96,2023-08-22
C0423,P0006,Electronics,551.17,2023-08-22
C0007,P0007,Books,86.59,2023-08-22
C0494,P0008,Electronics,69.04,2023-08-22
C0375,P0009,Books,759.62,2023-08-22
C0353,P0010,Toys,894.92,2023-08-22
C0481,P0011,Electronics,979.65,2023-08-23
C0317,P0012,Electronics,270.82,2023-08-23
C0154,P0013,Sports,534.47,2023-08-23
C0387,P0014,Sports,183.91,2023-08-23
C0102,P0015,Electronics,982.54,2023-08-23
C0370,P0016,Home,574.95,2023-08-23
C0273,P0017,Electronics,593.66,2023-08-23
C0317,P0018,Home,46.81,2023-08-23
C0479,P0019,Toys,870.25,2023-08-23
C0271,P0020,Home,918.84,2023-08-23
C0106,P0021,Electronics,760.93,2023-08-23
C0126,P0022,Fashion,749.79,2023-08-23
C0132,P0023,Fashion,795.11,2023-08-23
C0414,P0024,Home,845.95,2023-08-23
C0488,P0025,Fashion,440.5,2023-08-23
C0281,P0026,Home,483.47,2023-08-24
C0265,P0027,Toys,580.32,2023-08-24
C0080,P0028,Electronics,553.82,2023-08-24
C0302,P0029,Electronics,926.22,2023-08-24
C0331,P0030,Toys,710.7,2023-08-24
C0477,P0031,Home,239.41,2023-08-24
C0462,P0032,Books,345.9,2023-08-24
C0119,P0033,Home,969.14,2023-08-24
C0303,P0034,Books,167.99,2023-08-24
C0071,P0035,Fashion,820.63,2023-08-24
C0312,P0036,Electronics,665.85,2023-08-24
C0273,P0037,Electronics,994.65,2023-08-24
C0449,P0038,Fashion,911.42,2023-08-24
C0071,P0039,Sports,198.24,2023-08-24
C0351,P0040,Sports,469.54,2023-08-24
C0143,P0041,Home,661.96,2023-08-25
C0298,P0042,Home,515.96,2023-08-25
C0102,P0043,Sports,584.82,2023-08-25
C0283,P0044,Electronics,195.49,2023-08-25
C0352,P0045,Sports,591.81,2023-08-25
C0145,P0046,Electronics,335.93,2023-08-25
C0104,P0047,Home,637.66,2023-08-25
C0274,P0048,Toys,71.01,2023-08-25
C0369,P0049,Sports,440.73,2023-08-25
C0115,P0050,Books,771.28,2023-08-25
C0230,P0001,Electronics,828.48,2023-08-25
C0250,P0002,Books,792.07,2023-08-25
C0131,P0003,Fashion,458.92,2023-08-25
C0384,P0004,Toys,31.53,2023-08-25
C0332,P0005,Books,460.1,2023-08-25
C0025,P0006,Toys,240.14,2023-08-26
C0378,P0007,Books,477.58,2023-08-26
C0135,P0008,Electronics,469.13,2023-08-26
C0158,P0009,Books,303.47,2023-08-26
C0291,P0010,Fashion,722.68,2023-08-26
C0180,P0011,Electronics,951.77,2023-08-26
C0492,P0012,Fashion,144.56,2023-08-26
C0294,P0013,Toys,425.93,2023-08-26
C0391,P0014,Electronics,227.28,2023-08-26
C0051,P0015,Books,285.37,2023-08-26
C0284,P0016,Electronics,120.32,2023-08-26
C0485,P0017,Fashion,30.13,2023-08-26
C0110,P0018,Home,438.91,2023-08-26
C0445,P0019,Toys,210.4,2023-08-26
C0065,P0020,Home,357.02,2023-08-26
C0197,P0021,Fashion,673.53,2023-08-27
C0167,P0022,Fashion,255.51,2023-08-27
C0457,P0023,Home,396.42,2023-08-27
C0344,P0024,Home,724.86,2023-08-27
C0206,P0025,Sports,988.62,2023-08-27
C0491,P0026,Books,169.67,2023-08-27
C0093,P0027,Fashion,232.38,2023-08-27
C0307,P0028,Electronics,423.92,2023-08-27
C0124,P0029,Home,987.26,2023-08-27
C0381,P0030,Books,711.01,2023-08-27
C0048,P0031,Books,444.1,2023-08-27
C0388,P0032,Books,169.43,2023-08-27
C0381,P0033,Sports,948.97,2023-08-27
C0404,P0034,Books,213.32,2023-08-27
C0037,P0035,Fashion,418.02,2023-08-27
C0429,P0036,Electronics,716.97,2023-08-28
C0258,P0037,Toys,349.34,2023-08-28
C0066,P0038,Sports,96.25,2023-08-28
C0119,P0039,Books,484.43,2023-08-28
C0230,P0040,Home,272.1,2023-08-28
C0280,P0041,Electronics,279.46,2023-08-28
C0214,P0042,Electronics,16.89,2023-08-28
C0485,P0043,Fashion,854.25,2023-08-28
C0415,P0044,Home,495.18,2023-08-28
C0069,P0045,Electronics,969.82,2023-08-28
C0480,P0046,Books,914.76,2023-08-28
C0446,P0047,Sports,261.21,2023-08-28
C0277,P0048,Sports,631.04,2023-08-28
C0406,P0049,Toys,619.89,2023-08-28
C0337,P0050,Electronics,386.99,2023-08-28
C0170,P0001,Fashion,459.29,2023-08-29
C0076,P0002,Home,132.21,2023-08-29
C0453,P0003,Toys,666.31,2023-08-29
C0500,P0004,Sports,591.87,2023-08-29
C0242,P0005,Electronics,249.75,2023-08-29
C0367,P0006,Home,802.14,2023-08-29
C0421,P0007,Electronics,456.46,2023-08-29
C0311,P0008,Home,952.14,2023-08-29
C0285,P0009,Toys,932.7,2023-08-29
C0440,P0010,Sports,818.91,2023-08-29
C0451,P0011,Books,567.19,2023-08-29
C0150,P0012,Electronics,258.48,2023-08-29
C0231,P0013,Home,65.97,2023-08-29
C0422,P0014,Electronics,941.66,2023-08-29
C0025,P0015,Electronics,87.36,2023-08-29
C0174,P0016,Electronics,464.7,2023-08-30
C0301,P0017,Toys,130.82,2023-08-30
C0365,P0018,Books,647.52,2023-08-30
C0097,P0019,Fashion,126.77,2023-08-30
C0323,P0020,Toys,306.42,2023-08-30
C0187,P0021,Electronics,653.44,2023-08-30
C0340,P0022,Electronics,544.09,2023-08-30
C0201,P0023,Home,344.15,2023-08-30
C0339,P0024,Fashion,630.4,2023-08-30
C0398,P0025,Toys,335.17,2023-08-30
C0109,P0026,Books,624.77,2023-08-30
C0406,P0027,Electronics,365.85,2023-08-30
C0412,P0028,Sports,792.21,2023-08-30
C0177,P0029,Books,33.14,2023-08-30
C0490,P0030,Sports,978.34,2023-08-30
C0225,P0031,Books,998.63,2023-08-31
C0384,P0032,Books,497.79,2023-08-31
C0211,P0033,Electronics,853.37,2023-08-31
C0486,P0034,Books,671.82,2023-08-31
C0186,P0035,Fashion,762.79,2023-08-31
C0470,P0036,Toys,36.39,2023-08-31
C0087,P0037,Electronics,42.26,2023-08-31
C0094,P0038,Electronics,462.64,2023-08-31
C0430,P0039,Toys,209.42,2023-08-31
C0491,P0040,Toys,332.01,2023-08-31
C0276,P0041,Fashion,960.53,2023-08-31
C0229,P0042,Home,765.79,2023-08-31
C0482,P0043,Books,700.48,2023-08-31
C0310,P0044,Home,947.86,2023-08-31
C0417,P0045,Toys,420.22,2023-08-31
C0141,P0046,Home,253.02,2023-09-01
C0363,P0047,Fashion,765.28,2023-09-01
C0401,P0048,Fashion,487.2,2023-09-01
C0061,P0049,Toys,658.11,2023-09-01
C0247,P0050,Electronics,316.39,2023-09-01
C0178,P0001,Fashion,157.18,2023-09-01
C0199,P0002,Electronics,217.83,2023-09-01
C0275,P0003,Sports,695.91,2023-09-01
C0368,P0004,Home,120.89,2023-09-01
C0409,P0005,Sports,717.1,2023-09-01
C0434,P0006,Books,500.16,2023-09-01
C0232,P0007,Books,115.87,2023-09-01
C0085,P0008,Toys,946.87,2023-09-01
C0060,P0009,Books,532.33,2023-09-01
C0137,P0010,Home,799.97,2023-09-01
C0011,P0011,Books,366.32,2023-09-02
C0361,P0012,Sports,911.87,2023-09-02
C0371,P0013,Home,816.87,2023-09-02
C0246,P0014,Electronics,934.55,2023-09-02
C0083,P0015,Sports,807.64,2023-09-02
C0038,P0016,Books,175.08,2023-09-02
C0095,P0017,Sports,327.68,2023-09-02
C0155,P0018,Fashion,225.18,2023-09-02
C0255,P0019,Books,399.35,2023-09-02
C0183,P0020,Books,540.8,2023-09-02
C0437,P0021,Electronics,972.91,2023-09-02
C0498,P0022,Toys,593.43,2023-09-02
C0293,P0023,Books,778.68,2023-09-02
C0282,P0024,Fashion,661.19,2023-09-02
C0439,P0025,Books,641.4,2023-09-02
C0339,P0026,Toys,651.27,2023-09-03
C0254,P0027,Toys,889.16,2023-09-03
C0469,P0028,Electronics,600.46,2023-09-03
C0234,P0029,Fashion,277.4,2023-09-03
C0129,P0030,Toys,419.56,2023-09-03
C0094,P0031,Electronics,872.38,2023-09-03
C0401,P0032,Books,356.62,2023-09-03
C0160,P0033,Electronics,343.95,2023-09-03
C0181,P0034,Toys,297.48,2023-09-03
C0026,P0035,Sports,254.6,2023-09-03
C0456,P0036,Sports,654.98,2023-09-03
C0297,P0037,Electronics,635.89,2023-09-03
C0189,P0038,Home,964.3,2023-09-03
C0069,P0039,Electronics,724.32,2023-09-03
C0499,P0040,Home,216.24,2023-09-03
C0281,P0041,Fashion,465.35,2023-09-04
C0049,P0042,Fashion,888.96,2023-09-04
C0281,P0043,Sports,114.09,2023-09-04
C0489,P0044,Electronics,825.09,2023-09-04
C0034,P0045,Toys,410.88,2023-09-04
C0247,P0046,Sports,329.15,2023-09-04
C0307,P0047,Electronics,645.63,2023-09-04
C0454,P0048,Sports,350.78,2023-09-04
C0003,P0049,Sports,561.3,2023-09-04
C0399,P0050,Sports,641.4,2023-09-04
C0084,P0001,Sports,528.15,2023-09-04
C0263,P0002,Fashion,489.59,2023-09-04
C0120,P0003,Fashion,645.21,2023-09-04
C0473,P0004,Electronics,827.18,2023-09-04
C0459,P0005,Home,260.61,2023-09-04
C0244,P0006,Toys,630.6,2023-09-05
C0099,P0007,Fashion,667.14,2023-09-05
C0304,P0008,Fashion,517.34,2023-09-05
C0361,P0009,Home,155.42,2023-09-05
C0251,P0010,Home,216.25,2023-09-05
C0296,P0011,Toys,454.84,2023-09-05
C0001,P0012,Fashion,836.33,2023-09-05
C0431,P0013,Electronics,626.13,2023-09-05
C0252,P0014,Sports,924.1,2023-09-05
C0292,P0015,Sports,257.19,2023-09-05
C0360,P0016,Electronics,365.2,2023-09-05
C0355,P0017,Books,930.18,2023-09-05
C0163,P0018,Sports,720.76,2023-09-05
C0142,P0019,Home,671.27,2023-09-05
C0074,P0020,Toys,842.94,2023-09-05
C0345,P0021,Toys,982.62,2023-09-06
C0266,P0022,Fashion,275.46,2023-09-06
C0054,P0023,Electronics,893.64,2023-09-06
C0183,P0024,Fashion,548.4,2023-09-06
C0300,P0025,Toys,986.94,2023-09-06
C0287,P0026,Electronics,128.5,2023-09-06
C0386,P0027,Toys,98.2,2023-09-06
C0338,P0028,Books,408.4,2023-09-06
C0218,P0029,Toys,20.26,2023-09-06
C0211,P0030,Fashion,663.65,2023-09-06
C0376,P0031,Toys,101.34,2023-09-06
C0051,P0032,Electronics,45.73,2023-09-06
C0199,P0033,Sports,468.28,2023-09-06
C0387,P0034,Sports,134.34,2023-09-06
C0422,P0035,Sports,39.63,2023-09-06
C0100,P0036,Home,95.2,2023-09-07
C0337,P0037,Books,903.93,2023-09-07
C0470,P0038,Sports,904.56,2023-09-07
C0175,P0039,Sports,78.75,2023-09-07
C0365,P0040,Sports,483.83,2023-09-07
C0413,P0041,Home,652.87,2023-09-07
C0057,P0042,Electronics,431.25,2023-09-07
C0367,P0043,Books,678.05,2023-09-07
C0239,P0044,Books,923.07,2023-09-07
C0229,P0045,Toys,733.98,2023-09-07
C0409,P0046,Home,717.8,2023-09-07
C0436,P0047,Toys,626.35,2023-09-07
C0026,P0048,Home,815.05,2023-09-07
C0121,P0049,Home,228.14,2023-09-07
C0047,P0050,Fashion,637.11,2023-09-07
C0416,P0001,Home,647.85,2023-09-08
C0049,P0002,Electronics,810.82,2023-09-08
C0360,P0003,Electronics,845.49,2023-09-08
C0281,P0004,Electronics,828.75,2023-09-08
C0113,P0005,Toys,316.6,2023-09-08
C0306,P0006,Sports,112.48,2023-09-08
C0359,P0007,Electronics,795.43,2023-09-08
C0234,P0008,Home,991.95,2023-09-08
C0172,P0009,Fashion,201.67,2023-09-08
C0108,P0010,Books,66.6,2023-09-08
C0178,P0011,Home,782.07,2023-09-08
C0422,P0012,Fashion,452.75,2023-09-08
C0195,P0013,Electronics,644.75,2023-09-08
C0364,P0014,Electronics,475.1,2023-09-08
C0009,P0015,Electronics,893.37,2023-09-08
C0021,P0016,Sports,236.44,2023-09-09
C0180,P0017,Books,197.96,2023-09-09
C0068,P0018,Books,912.99,2023-09-09
C0047,P0019,Books,937.35,2023-09-09
C0350,P0020,Books,899.93,2023-09-09
C0423,P0021,Fashion,340.14,2023-09-09
C0043,P0022,Electronics,768.31,2023-09-09
C0039,P0023,Fashion,226.04,2023-09-09
C0264,P0024,Books,702.73,2023-09-09
C0031,P0025,Sports,567.69,2023-09-09
C0252,P0026,Fashion,311.94,2023-09-09
C0249,P0027,Fashion,574.57,2023-09-09
C0260,P0028,Electronics,506.74,2023-09-09
C0052,P0029,Electronics,668.9,2023-09-09
C0173,P0030,Home,254.33,2023-09-09
C0078,P0031,Toys,698.43,2023-09-10
C0404,P0032,Home,671.63,2023-09-10
C0407,P0033,Home,31.86,2023-09-10
C0320,P0034,Sports,678.9,2023-09-10
C0309,P0035,Electronics,648.32,2023-09-10
C0150,P0036,Sports,727.07,2023-09-10
C0352,P0037,Sports,299.83,2023-09-10
C0216,P0038,Fashion,439.75,2023-09-10
C0236,P0039,Fashion,72.24,2023-09-10
C0191,P0040,Fashion,439.18,2023-09-10
C0392,P0041,Books,544.33,2023-09-10
C0349,P0042,Toys,917.56,2023-09-10
C0392,P0043,Toys,994.08,2023-09-10
C0277,P0044,Books,854.49,2023-09-10
C0226,P0045,Toys,172.4,2023-09-10
C0330,P0046,Sports,154.67,2023-09-11
C0264,P0047,Books,753.23,2023-09-11
C0036,P0048,Electronics,433.75,2023-09-11
C0074,P0049,Home,484.16,2023-09-11
C0433,P0050,Home,411.41,2023-09-11
C0499,P0001,Toys,81.1,2023-09-11
C0151,P0002,Sports,182.35,2023-09-11
C0270,P0003,Sports,482.78,2023-09-11
C0178,P0004,Fashion,573.09,2023-09-11
C0120,P0005,Home,303.89,2023-09-11
C0214,P0006,Toys,924.97,2023-09-11
C0475,P0007,Books,576.35,2023-09-11
C0169,P0008,Toys,848.81,2023-09-11
C0243,P0009,Books,781.52,2023-09-11
C0012,P0010,Electronics,21.98,2023-09-11
C0168,P0011,Electronics,551.76,2023-09-12
C0342,P0012,Toys,323.07,2023-09-12
C0003,P0013,Books,163.43,2023-09-12
C0296,P0014,Home,114.0,2023-09-12
C0148,P0015,Fashion,483.56,2023-09-12
C0480,P0016,Home,290.4,2023-09-12
C0354,P0017,Fashion,104.79,2023-09-12
C0457,P0018,Electronics,181.78,2023-09-12
C0062,P0019,Electronics,377.88,2023-09-12
C0192,P0020,Toys,893.25,2023-09-12
C0479,P0021,Sports,818.66,2023-09-12
C0321,P0022,Sports,738.84,2023-09-12
C0085,P0023,Sports,596.6,2023-09-12
C0019,P0024,Books,757.67,2023-09-12
C0366,P0025,Electronics,898.68,2023-09-12
C0161,P0026,Books,753.09,2023-09-13
C0436,P0027,Sports,284.03,2023-09-13
C0251,P0028,Electronics,581.48,2023-09-13
C0457,P0029,Books,279.09,2023-09-13
C0242,P0030,Fashion,919.41,2023-09-13
C0393,P0031,Electronics,76.42,2023-09-13
C0314,P0032,Books,587.47,2023-09-13
C0058,P0033,Toys,683.87,2023-09-13
C0039,P0034,Fashion,34.88,2023-09-13
C0356,P0035,Electronics,953.32,2023-09-13
C0338,P0036,Toys,56.74,2023-09-13
C0468,P0037,Electronics,544.86,2023-09-13
C0270,P0038,Toys,865.57,2023-09-13
C0247,P0039,Electronics,184.55,2023-09-13
C0240,P0040,Home,650.33,2023-09-13
C0368,P0041,Toys,692.22,2023-09-14
C0447,P0042,Books,353.88,2023-09-14
C0332,P0043,Fashion,30.17,2023-09-14
C0085,P0044,Home,153.75,2023-09-14
C0370,P0045,Electronics,875.04,2023-09-14
C0067,P0046,Sports,770.65,2023-09-14
C0044,P0047,Books,360.28,2023-09-14
C0264,P0048,Books,749.45,2023-09-14
C0284,P0049,Toys,153.79,2023-09-14
C0194,P0050,Toys,794.99,2023-09-14
C0275,P0001,Electronics,225.35,2023-09-14
C0290,P0002,Books,172.48,2023-09-14
C0302,P0003,Books,83.04,2023-09-14
C0099,P0004,Home,674.61,2023-09-14
C0427,P0005,Sports,208.99,2023-09-14
C0037,P0006,Electronics,394.83,2023-09-15
C0094,P0007,Home,124.01,2023-09-15
C0209,P0008,Toys,194.69,2023-09-15
C0034,P0009,Books,901.63,2023-09-15
C0500,P0010,Fashion,537.84,2023-09-15
C0155,P0011,Electronics,678.52,2023-09-15
C0347,P0012,Electronics,446.5,2023-09-15
C0247,P0013,Electronics,672.16,2023-09-15
C0056,P0014,Fashion,620.87,2023-09-15
C0077,P0015,Fashion,702.1,2023-09-15
C0282,P0016,Fashion,228.66,2023-09-15
C0452,P0017,Sports,107.06,2023-09-15
C0020,P0018,Books,418.59,2023-09-15
C0367,P0019,Sports,913.95,2023-09-15
C0174,P0020,Toys,344.85,2023-09-15
C0006,P0021,Fashion,948.47,2023-09-16
C0453,P0022,Toys,816.37,2023-09-16
C0368,P0023,Fashion,111.35,2023-09-16
C0396,P0024,Fashion,473.37,2023-09-16
C0042,P0025,Sports,590.96,2023-09-16
C0415,P0026,Electronics,286.36,2023-09-16
C0096,P0027,Electronics,140.54,2023-09-16
C0123,P0028,Toys,835.89,2023-09-16
C0127,P0029,Home,112.84,2023-09-16
C0387,P0030,Fashion,688.45,2023-09-16
C0291,P0031,Home,85.43,2023-09-16
C0262,P0032,Books,512.57,2023-09-16
C0270,P0033,Electronics,44.72,2023-09-16
C0046,P0034,Electronics,653.85,2023-09-16
C0354,P0035,Fashion,464.14,2023-09-16
C0001,P0036,Electronics,884.77,2023-09-17
C0486,P0037,Home,530.53,2023-09-17
C0299,P0038,Electronics,501.61,2023-09-17
C0152,P0039,Books,294.6,2023-09-17
C0178,P0040,Electronics,486.51,2023-09-17
C0473,P0041,Toys,121.85,2023-09-17
C0239,P0042,Home,802.2,2023-09-17
C0219,P0043,Toys,784.02,2023-09-17
C0275,P0044,Sports,708.35,2023-09-17
C0296,P0045,Electronics,396.6,2023-09-17
C0089,P0046,Home,356.45,2023-09-17
C0366,P0047,Fashion,334.21,2023-09-17
C0443,P0048,Toys,286.02,2023-09-17
C0137,P0049,Fashion,484.63,2023-09-17
C0468,P0050,Home,497.15,2023-09-17
C0337,P0001,Sports,593.21,2023-09-18
C0278,P0002,Sports,954.1,2023-09-18
C0007,P0003,Books,418.1,2023-09-18
C0054,P0004,Electronics,88.32,2023-09-18
C0403,P0005,Fashion,23.35,2023-09-18
C0139,P0006,Books,569.73,2023-09-18
C0282,P0007,Fashion,731.7,2023-09-18
C0085,P0008,Home,382.58,2023-09-18
C0438,P0009,Home,380.41,2023-09-18
C0400,P0010,Sports,515.96,2023-09-18
C0419,P0011,Electronics,194.36,2023-09-18
C0309,P0012,Sports,251.59,2023-09-18
C0493,P0013,Books,79.35,2023-09-18
C0484,P0014,Electronics,934.38,2023-09-18
C0170,P0015,Home,158.11,2023-09-18
C0319,P0016,Fashion,922.42,2023-09-19
C0489,P0017,Sports,868.83,2023-09-19
C0100,P0018,Toys,77.44,2023-09-19
C0303,P0019,Electronics,562.76,2023-09-19
C0112,P0020,Home,879.88,2023-09-19
C0261,P0021,Books,354.64,2023-09-19
C0035,P0022,Electronics,374.29,2023-09-19
C0270,P0023,Sports,474.2,2023-09-19
C0348,P0024,Toys,385.08,2023-09-19
C0401,P0025,Fashion,522.85,2023-09-19
C0351,P0026,Fashion,181.34,2023-09-19
C0269,P0027,Toys,89.67,2023-09-19
C0267,P0028,Home,813.53,2023-09-19
C0288,P0029,Fashion,153.96,2023-09-19
C0120,P0030,Books,522.17,2023-09-19
C0455,P0031,Electronics,793.43,2023-09-20
C0368,P0032,Home,755.94,2023-09-20
C0171,P0033,Electronics,72.5,2023-09-20
C0028,P0034,Sports,359.66,2023-09-20
C0496,P0035,Sports,741.14,2023-09-20
C0172,P0036,Toys,89.24,2023-09-20
C0045,P0037,Toys,70.21,2023-09-20
C0125,P0038,Fashion,448.66,2023-09-20
C0025,P0039,Home,569.12,2023-09-20
C0486,P0040,Fashion,312.32,2023-09-20
C0418,P0041,Electronics,299.1,2023-09-20
C0453,P0042,Home,509.15,2023-09-20
C0042,P0043,Fashion,688.79,2023-09-20
C0053,P0044,Sports,269.63,2023-09-20
C0118,P0045,Sports,721.44,2023-09-20
C0323,P0046,Electronics,356.57,2023-09-21
C0056,P0047,Books,272.81,2023-09-21
C0439,P0048,Books,132.84,2023-09-21
C0457,P0049,Home,996.83,2023-09-21
C0259,P0050,Home,461.07,2023-09-21
C0283,P0001,Home,352.53,2023-09-21
C0455,P0002,Toys,22.15,2023-09-21
C0469,P0003,Home,318.85,2023-09-21
C0234,P0004,Electronics,455.78,2023-09-21
C0368,P0005,Electronics,364.47,2023-09-21
C0335,P0006,Fashion,947.23,2023-09-21
C0264,P0007,Toys,522.11,2023-09-21
C0054,P0008,Electronics,201.99,2023-09-21
C0392,P0009,Toys,467.36,2023-09-21
C0121,P0010,Fashion,669.3,2023-09-21
C0028,P0011,Fashion,192.36,2023-09-22
C0136,P0012,Fashion,71.96,2023-09-22
C0393,P0013,Sports,990.98,2023-09-22
C0292,P0014,Electronics,104.77,2023-09-22
C0430,P0015,Books,888.63,2023-09-22
C0329,P0016,Toys,500.56,2023-09-22
C0289,P0017,Fashion,615.14,2023-09-22
C0135,P0018,Sports,448.68,2023-09-22
C0028,P0019,Home,239.4,2023-09-22
C0412,P0020,Home,281.06,2023-09-22
C0313,P0021,Books,452.93,2023-09-22
C0221,P0022,Toys,671.36,2023-09-22
C0185,P0023,Sports,920.44,2023-09-22
C0403,P0024,Sports,319.6,2023-09-22
C0184,P0025,Fashion,659.27,2023-09-22
C0411,P0026,Sports,159.01,2023-09-23
C0261,P0027,Home,602.13,2023-09-23
C0026,P0028,Fashion,899.17,2023-09-23
C0411,P0029,Toys,845.71,2023-09-23
C0457,P0030,Home,440.2,2023-09-23
C0454,P0031,Toys,904.29,2023-09-23
C0052,P0032,Books,487.13,2023-09-23
C0364,P0033,Home,867.02,2023-09-23
C0173,P0034,Electronics,516.57,2023-09-23
C0109,P0035,Electronics,25.5,2023-09-23
C0450,P0036,Toys,710.37,2023-09-23
C0468,P0037,Home,296.22,2023-09-23
C0435,P0038,Electronics,289.0,2023-09-23
C0497,P0039,Fashion,766.37,2023-09-23
C0431,P0040,Toys,504.69,2023-09-23
C0207,P0041,Toys,212.05,2023-09-24
C0312,P0042,Books,564.88,2023-09-24
C0241,P0043,Sports,347.53,2023-09-24
C0253,P0044,Home,400.66,2023-09-24
